OBJECT_TYPE_ID,SOURCE_SYS_KY,KEY_VALUE_TX,OBJECT_KY,STATUS_KY,SOURCE_DT
17,1,G0100038319242~Z1652078420170918~  ~1,1700923590,R,2023-03-03 15:37:53
17,1,SEXX01779B00Z~P2101231920190115~  ~1,1700969425,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~M2101232520190115~  ~1,1700969431,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~M2101232720190115~  ~1,1700969437,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~D2101232920190115~  ~1,1700969443,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~42101233120190115~  ~1,1700969449,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~62101233520190115~  ~1,1700969459,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~P2101233720190115~  ~1,1700969469,R,2023-03-03 16:06:01
17,1,SEXX01779B00Z~O2101233920190115~  ~1,1700969475,R,2023-03-03 16:06:01
17,1,MHCL20101B00Z~K1027485620050328~  ~1,1700972437,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~X1027483520050328~  ~1,1700972456,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~J1027486120050328~  ~1,1700972474,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~V1027489020050328~  ~1,1700972491,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~E1027496320050328~  ~1,1700972507,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~L1027504520050328~  ~1,1700972527,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~M1027508520050328~  ~1,1700972550,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~G1027512920050328~  ~1,1700972566,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~F1027515320050328~  ~1,1700972582,R,2023-03-03 16:07:47
17,1,MHCL20101B00Z~L1027516920050328~  ~1,1700972609,R,2023-03-03 16:07:47
17,1,SRCL03603B00Z~J1507555820080725~  ~1,1700973511,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~61412177020200327~  ~1,1700973517,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~R1355233620200327~  ~1,1700973523,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~K1358151420200327~  ~1,1700973529,R,2023-03-03 16:08:17
17,1,SICC01477B00Z~Q0156258320140415~  ~1,1700993701,R,2023-03-03 16:23:03
17,1,SICC01477B00Z~O1615390520200915~  ~1,1700993706,R,2023-03-03 16:23:03
17,1,SICC01477B00Z~H0156258920140415~  ~1,1700993711,R,2023-03-03 16:23:03
17,1,SICC01477B00Z~R1616227820200915~  ~1,1700993716,R,2023-03-03 16:23:03
17,1,SICC01477B00Z~10657267120120124~  ~1,1700993721,R,2023-03-03 16:23:03
17,1,SRCL11495B00Z~40150472720201111~  ~1,1700996613,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~C0150472920201111~  ~1,1700996640,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~30150473120201111~  ~1,1700996650,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~X0150473320201111~  ~1,1700996657,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~00150473520201111~  ~1,1700996676,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~C2102014020200910~  ~1,1700996682,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~F0150473720201111~  ~1,1700996689,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~K0150473920201111~  ~1,1700996703,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~Q0150474120201111~  ~1,1700996710,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~K0150474320201111~  ~1,1700996717,R,2023-03-03 16:24:51
17,1,SRCL11495B00Z~V0150474520201111~  ~1,1700996733,R,2023-03-03 16:24:51
17,1,SRXX00988B00Z~W2057507020121205~  ~1,1700999522,R,2023-03-03 16:26:14
17,1,SRXX00988B00Z~P2057507220121205~  ~1,1700999523,R,2023-03-03 16:26:14
17,1,SRXX00988B00Z~Q2359444720180108~  ~1,1700999530,R,2023-03-03 16:26:14
17,1,SRXX00988B00Z~M0503227620121206~  ~1,1700999531,R,2023-03-03 16:26:14
17,1,G0100033476901~F0924034020051010~  ~1,1700534781,R,2023-03-03 12:36:58
17,1,G0100033476901~J0704490920110223~  ~1,1700534842,R,2023-03-03 12:36:58
17,1,G010001691657S~J0622123920050407~  ~1,1700443468,R,2023-03-03 12:02:46
17,1,G010001691657S~O0622117420050407~  ~1,1700443491,R,2023-03-03 12:02:46
17,1,G010001691657S~Y0622161220050407~  ~1,1700443492,R,2023-03-03 12:02:46
17,1,G010001691657S~C0622114820050407~  ~1,1700443493,R,2023-03-03 12:02:46
17,1,G010001691657S~Q0622125320050407~  ~1,1700443494,R,2023-03-03 12:02:46
17,1,G010001691657S~F0622176620050407~  ~1,1700443495,R,2023-03-03 12:02:46
17,1,G010001691657S~R0622162220050407~  ~1,1700443496,R,2023-03-03 12:02:46
17,1,G010001691657S~I0622175420050407~  ~1,1700443528,R,2023-03-03 12:02:46
17,1,G010001691657S~P0622108220050407~  ~1,1700443529,R,2023-03-03 12:02:46
17,1,G010001691657S~B0622171620050407~  ~1,1700443530,R,2023-03-03 12:02:46
17,1,G010001691657S~R0622168820050407~  ~1,1700443531,R,2023-03-03 12:02:46
17,1,G010001691657S~P0622179020050407~  ~1,1700443532,R,2023-03-03 12:02:46
17,1,G010001691657S~L0622135320050407~  ~1,1700443540,R,2023-03-03 12:02:46
17,1,G010001691657S~I0622167020050407~  ~1,1700443547,R,2023-03-03 12:02:46
17,1,G0100017460375~S0327317620080727~  ~1,1700460721,R,2023-03-03 12:10:08
17,1,G0100017460375~E2114000220081106~  ~1,1700460728,R,2023-03-03 12:10:08
17,1,G0100017460375~C2201211720060201~  ~1,1700460735,R,2023-03-03 12:10:08
17,1,G0100017460375~F0239214420050519~  ~1,1700460745,R,2023-03-03 12:10:08
17,1,G0100017460375~I1551089320050501~  ~1,1700460752,R,2023-03-03 12:10:08
17,1,G0100017460375~C2148300120081106~  ~1,1700460760,R,2023-03-03 12:10:08
17,1,G0100017460375~32127587220081106~  ~1,1700460772,R,2023-03-03 12:10:08
17,1,G0100038319242~O1652078620170918~  ~1,1700923601,R,2023-03-03 15:37:53
17,1,G0100038319242~L1652078820170918~  ~1,1700923612,R,2023-03-03 15:37:53
17,1,G0100038319242~E1652079020170918~  ~1,1700923623,R,2023-03-03 15:37:53
17,1,G0100038319242~O1652079220170918~  ~1,1700923634,R,2023-03-03 15:37:53
17,1,G0100038319242~I1652079420170918~  ~1,1700923645,R,2023-03-03 15:37:53
17,1,G0100038319242~J2310585520170918~  ~1,1700923656,R,2023-03-03 15:37:53
17,1,G0100038319242~52310585720170918~  ~1,1700923667,R,2023-03-03 15:37:53
17,1,G0100038319242~V2310585920170918~  ~1,1700923678,R,2023-03-03 15:37:53
17,1,G0100038319242~T2310586120170918~  ~1,1700923689,R,2023-03-03 15:37:53
17,1,G0100038319242~S2310586320170918~  ~1,1700923700,R,2023-03-03 15:37:53
17,1,G0100038319242~M2310586520170918~  ~1,1700923713,R,2023-03-03 15:37:53
17,1,G0100038319242~H2310586720170918~  ~1,1700923724,R,2023-03-03 15:37:53
17,1,G0100038319242~Q2310586920170918~  ~1,1700923735,R,2023-03-03 15:37:53
17,1,G0100038319242~52310587120170918~  ~1,1700923746,R,2023-03-03 15:37:53
17,1,G010003540939R~J1749348420160420~  ~1,1700926749,R,2023-03-03 15:41:03
17,1,SEXX01391B00Z~R1653559120140528~  ~1,1700929271,R,2023-03-03 15:42:08
17,1,SEXX01391B00Z~61653559320140528~  ~1,1700929278,R,2023-03-03 15:42:08
17,1,SEXX01391B00Z~I1653559520140528~  ~1,1700929286,R,2023-03-03 15:42:08
17,1,SEXX01391B00Z~B1653559720140528~  ~1,1700929292,R,2023-03-03 15:42:08
17,1,SEXX01391B00Z~11653559920140528~  ~1,1700929298,R,2023-03-03 15:42:08
17,1,SEXX01391B00Z~61653560120140528~  ~1,1700929305,R,2023-03-03 15:42:08
17,1,SRCL03603B00Z~T1412078420200327~  ~1,1700973536,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~Y1348115820200327~  ~1,1700973542,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~I0441108620110411~  ~1,1700973550,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~P0441108020110411~  ~1,1700973558,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~O1403082020200327~  ~1,1700973564,R,2023-03-03 16:08:17
17,1,SRCL03603B00Z~T1351311220200327~  ~1,1700973570,R,2023-03-03 16:08:17
17,1,SRCL30051B00Z~90218217420110404~  ~1,1700975902,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~N1544536320050513~  ~1,1700975910,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~P0043047320060704~  ~1,1700975932,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~10218218020110404~  ~1,1700976024,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~Z0642100620100317~  ~1,1700976032,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~H0408279820110404~  ~1,1700976039,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~B0218218220110404~  ~1,1700976046,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~I0218218420110404~  ~1,1700976053,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~T0218218620110404~  ~1,1700976062,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~81055149520050921~  ~1,1700976071,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~80240283720100517~  ~1,1700976078,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~Q0105228620050510~  ~1,1700976086,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~J0817206120100825~  ~1,1700976093,R,2023-03-03 16:09:28
17,1,SRCL30051B00Z~I0408279420110404~  ~1,1700976110,R,2023-03-03 16:09:28
17,1,G010000280646D~09026686742/01~  ~1,1700302813,R,2023-03-03 11:16:56
17,1,G010000280646D~09026686742/01-01~  ~1,1700302835,R,2023-03-03 11:16:56
17,1,G0100033476901~N0051317220050510~  ~1,1700534849,R,2023-03-03 12:36:58
17,1,G010003301942F~81829091620150217~  ~1,1700551681,R,2023-03-03 12:42:57
17,1,G010003402350K~C2046046420150316~  ~1,1700581145,R,2023-03-03 12:56:20
17,1,G010003402350K~Y2046046620150316~  ~1,1700581161,R,2023-03-03 12:56:20
17,1,G010003402350K~42046046820150316~  ~1,1700581192,R,2023-03-03 12:56:20
17,1,G010003402350K~Y2046047020150316~  ~1,1700581206,R,2023-03-03 12:56:20
17,1,G010003402350K~61526186920150108~  ~1,1700581224,R,2023-03-03 12:56:20
17,1,G010003402350K~W2046047220150316~  ~1,1700581249,R,2023-03-03 12:56:20
17,1,G010003402350K~K1533578220141106~  ~1,1700581258,R,2023-03-03 12:56:20
17,1,G010003402350K~P2046047420150316~  ~1,1700581270,R,2023-03-03 12:56:20
17,1,G010003402350K~F2046047620150316~  ~1,1700581290,R,2023-03-03 12:56:20
17,1,G010003402350K~52046047820150316~  ~1,1700581300,R,2023-03-03 12:56:20
17,1,G010003402350K~H2046048020150316~  ~1,1700581316,R,2023-03-03 12:56:20
17,1,G010003402350K~22046048220150316~  ~1,1700581324,R,2023-03-03 12:56:20
17,1,G010003402350K~O1545459320150323~  ~1,1700581353,R,2023-03-03 12:56:20
17,1,G010003402350K~L1545459520150323~  ~1,1700581361,R,2023-03-03 12:56:20
17,1,G010003402350K~S1545459720150323~  ~1,1700581372,R,2023-03-03 12:56:20
17,1,G010003402350K~E1545463120150323~  ~1,1700581383,R,2023-03-03 12:56:20
17,1,G010003361760L~V1345314320150527~  ~1,1700594400,R,2023-03-03 13:02:07
17,1,G010003413526M~X0947578020150902~  ~1,1700621235,R,2023-03-03 13:13:30
17,1,G010003413526M~T2142463220050529~  ~1,1700621248,R,2023-03-03 13:13:30
17,1,G0100017460375~V0513030220060515~  ~1,1700460781,R,2023-03-03 12:10:08
17,1,G0100017460375~F2136383320081106~  ~1,1700460787,R,2023-03-03 12:10:08
17,1,G0100017460375~52143217820081106~  ~1,1700460799,R,2023-03-03 12:10:08
17,1,G0100017460375~E2148185220081106~  ~1,1700460807,R,2023-03-03 12:10:08
17,1,G0100017460375~G2206080920081106~  ~1,1700460820,R,2023-03-03 12:10:08
17,1,G0100017460375~P2152054320081106~  ~1,1700460826,R,2023-03-03 12:10:08
17,1,G0100017460375~62210035820081106~  ~1,1700460847,R,2023-03-03 12:10:08
17,1,G010001905392K~Z0913211420091207~  ~1,1700463737,R,2023-03-03 12:11:40
17,1,G010001912636C~B1246228220060816~  ~1,1700471844,R,2023-03-03 12:14:06
17,1,G010001912636C~X0411249620060706~  ~1,1700471853,R,2023-03-03 12:14:06
17,1,G010001912636C~X0411255120060706~  ~1,1700471860,R,2023-03-03 12:14:06
17,1,G010001912636C~A0444412020060706~  ~1,1700471871,R,2023-03-03 12:14:06
17,1,G010001912636C~T0444404620060706~  ~1,1700471880,R,2023-03-03 12:14:06
17,1,G010001912636C~S1238348920060816~  ~1,1700471889,R,2023-03-03 12:14:06
17,1,G010001912636C~O1238352520060816~  ~1,1700471897,R,2023-03-03 12:14:06
17,1,G010001912636C~V1238358020060816~  ~1,1700471909,R,2023-03-03 12:14:06
17,1,G0100014249645~G1930319720050327~  ~1,1700484389,R,2023-03-03 12:18:28
17,1,G0100014249645~C0958574020050428~  ~1,1700484398,R,2023-03-03 12:18:28
17,1,G0100014249645~P0958580620050428~  ~1,1700484405,R,2023-03-03 12:18:28
17,1,G0100014249645~I1607515820050328~  ~1,1700484416,R,2023-03-03 12:18:28
17,1,G0100014249645~X0959001720050428~  ~1,1700484425,R,2023-03-03 12:18:28
17,1,KSCL01664B00Z~T1407041020200327~  ~1,1700973675,R,2023-03-03 16:08:20
17,1,KSCL01664B00Z~D1401279020200327~  ~1,1700973682,R,2023-03-03 16:08:20
17,1,KSCL01664B00Z~K1408155820200327~  ~1,1700973683,R,2023-03-03 16:08:20
17,1,KSCL01664B00Z~11355497220200327~  ~1,1700973690,R,2023-03-03 16:08:20
17,1,KSCL01664B00Z~V1403469420200327~  ~1,1700973698,R,2023-03-03 16:08:20
17,1,SICC10195B00Z~K0637165920140217~  ~1,1700977139,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~C0637159120140217~  ~1,1700977148,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~Y0637166120140217~  ~1,1700977157,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~C0637166320140217~  ~1,1700977166,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~60637166520140217~  ~1,1700977175,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~60637166720140217~  ~1,1700977184,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~W0506280920140218~  ~1,1700977189,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~G0506281120140218~  ~1,1700977194,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~Z0506281320140218~  ~1,1700977199,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~O0506281520140218~  ~1,1700977204,R,2023-03-03 16:10:35
17,1,SICC10195B00Z~60506281720140218~  ~1,1700977209,R,2023-03-03 16:10:35
17,1,SMXY00022200Z~X1305177420200406~  ~1,1700978018,R,2023-03-03 16:11:39
17,1,SRXX03339B00Z~J2049097120191216~  ~1,1700978847,R,2023-03-03 16:12:43
17,1,SRXX03339B00Z~K0731299220191217~  ~1,1700978859,R,2023-03-03 16:12:43
17,1,SRXX03339B00Z~K0731299420191217~  ~1,1700978866,R,2023-03-03 16:12:43
17,1,SRXX03339B00Z~Q0731301420191217~  ~1,1700978873,R,2023-03-03 16:12:43
17,1,SRXX03339B00Z~40731301620191217~  ~1,1700978880,R,2023-03-03 16:12:43
17,1,G010001698992Q~Y2233528820020111~  ~1,1700459306,R,2023-03-03 12:09:15
17,1,G010001698992Q~D2235474920020111~  ~1,1700459361,R,2023-03-03 12:09:15
17,1,G010001698992Q~A2237369020020111~  ~1,1700459368,R,2023-03-03 12:09:15
17,1,G010001698992Q~O2240021320020111~  ~1,1700459384,R,2023-03-03 12:09:15
17,1,G010001698992Q~P2242106820020111~  ~1,1700459395,R,2023-03-03 12:09:15
17,1,G010001766879Q~Z1122524320090115~  ~1,1700473257,R,2023-03-03 12:14:36
17,1,G010001910181Z~W1501145320100105~  ~1,1700478942,R,2023-03-03 12:16:10
17,1,G010001712628O~K0858486720050124~  ~1,1700490539,R,2023-03-03 12:20:57
17,1,G010001712628O~F1333511620000928~  ~1,1700490555,R,2023-03-03 12:20:57
17,1,G010001712628O~W1336037920000928~  ~1,1700490562,R,2023-03-03 12:20:57
17,1,G010001712628O~I1338255220000928~  ~1,1700490569,R,2023-03-03 12:20:57
17,1,G010001712628O~R1343136320000928~  ~1,1700490587,R,2023-03-03 12:20:57
17,1,G010001712628O~H1348238320000928~  ~1,1700490600,R,2023-03-03 12:20:57
17,1,G010001712628O~R1108533220000614~  ~1,1700490606,R,2023-03-03 12:20:57
17,1,G010001712628O~J0908274720050124~  ~1,1700490618,R,2023-03-03 12:20:57
17,1,G010001712628O~Y1353577720000928~  ~2,1700490624,R,2023-03-03 12:20:57
17,1,G010001712628O~10911064220050124~  ~1,1700490634,R,2023-03-03 12:20:57
17,1,G0100013866865~B1729513920050509~  ~1,1700503697,R,2023-03-03 12:26:06
17,1,G0100013866865~J1729496420050509~  ~1,1700503773,R,2023-03-03 12:26:06
17,1,G0100013866865~H1729518720050509~  ~1,1700503779,R,2023-03-03 12:26:06
17,1,G0100013866865~Z0250569920050519~  ~1,1700503807,R,2023-03-03 12:26:06
17,1,G010003238412I~G0931109120141010~  ~1,1700787122,R,2023-03-03 14:30:03
17,1,G010003238412I~40931109320141010~  ~1,1700787130,R,2023-03-03 14:30:03
17,1,G010003238412I~F0730427720141013~  ~1,1700787141,R,2023-03-03 14:30:03
17,1,G010003238412I~P0730433120141013~  ~1,1700787155,R,2023-03-03 14:30:03
17,1,G010003238412I~I0730433320141013~  ~1,1700787165,R,2023-03-03 14:30:03
17,1,G010003238412I~D0931106520141010~  ~1,1700787173,R,2023-03-03 14:30:03
17,1,G010002044571X~W1718216720050501~  ~1,1700795739,R,2023-03-03 14:34:19
17,1,G010002044571X~G1718231320050501~  ~1,1700795763,R,2023-03-03 14:34:19
17,1,G010002044571X~S1526211320050328~  ~1,1700795784,R,2023-03-03 14:34:19
17,1,G010002044571X~M1718246320050501~  ~1,1700795798,R,2023-03-03 14:34:19
17,1,G010002044571X~W1718244820050501~  ~1,1700795813,R,2023-03-03 14:34:19
17,1,G010002044571X~Z1718247420050501~  ~1,1700795825,R,2023-03-03 14:34:19
17,1,G010002044571X~C1718255320050501~  ~1,1700795842,R,2023-03-03 14:34:19
17,1,G010002044571X~Z1718252220050501~  ~1,1700795861,R,2023-03-03 14:34:19
17,1,G010002044571X~E1718253920050501~  ~1,1700795871,R,2023-03-03 14:34:19
17,1,G010002044571X~C1718261420050501~  ~1,1700795903,R,2023-03-03 14:34:19
17,1,G010002044571X~T1718263320050501~  ~1,1700795937,R,2023-03-03 14:34:19
17,1,G010002044571X~Z1718265120050501~  ~1,1700795947,R,2023-03-03 14:34:19
17,1,G010002044571X~J1718266020050501~  ~1,1700795975,R,2023-03-03 14:34:19
17,1,G010002044571X~L1718277320050501~  ~1,1700795985,R,2023-03-03 14:34:19
17,1,G010002044571X~W1226333420090312~  ~1,1700796010,R,2023-03-03 14:34:19
17,1,G010003538759B~G0754179220160418~  ~1,1700940452,R,2023-03-03 15:49:19
17,1,G010003538759B~Z0754179420160418~  ~1,1700940459,R,2023-03-03 15:49:19
17,1,G010003538759B~J0754179620160418~  ~1,1700940466,R,2023-03-03 15:49:19
17,1,G010003538759B~J0754179820160418~  ~1,1700940472,R,2023-03-03 15:49:19
17,1,G010003538759B~E0754180020160418~  ~1,1700940478,R,2023-03-03 15:49:19
17,1,G010003538759B~P0754180220160418~  ~1,1700940485,R,2023-03-03 15:49:19
17,1,G010003538759B~W0754180420160418~  ~1,1700940491,R,2023-03-03 15:49:19
17,1,G010003538759B~T0754180620160418~  ~1,1700940497,R,2023-03-03 15:49:19
17,1,G010003538759B~Z0754180820160418~  ~1,1700940503,R,2023-03-03 15:49:19
17,1,G010003538759B~B0754181020160418~  ~1,1700940510,R,2023-03-03 15:49:19
17,1,G010003538759B~Z0754181220160418~  ~1,1700940517,R,2023-03-03 15:49:19
17,1,G010003538759B~M0754181420160418~  ~1,1700940524,R,2023-03-03 15:49:19
17,1,G010003538759B~M0754181620160418~  ~1,1700940531,R,2023-03-03 15:49:19
17,1,G010003538759B~M0754181820160418~  ~1,1700940538,R,2023-03-03 15:49:19
17,1,G010003538759B~U0754182020160418~  ~1,1700940546,R,2023-03-03 15:49:19
17,1,G010003538759B~S0754182220160418~  ~1,1700940552,R,2023-03-03 15:49:19
17,1,G010003538759B~00754182420160418~  ~1,1700940558,R,2023-03-03 15:49:19
17,1,G010003538759B~V0754182620160418~  ~1,1700940565,R,2023-03-03 15:49:19
17,1,G010003538759B~R0754182820160418~  ~1,1700940571,R,2023-03-03 15:49:19
17,1,G010003538759B~H0754183020160418~  ~1,1700940577,R,2023-03-03 15:49:19
17,1,G010003538759B~X0754183220160418~  ~1,1700940583,R,2023-03-03 15:49:19
17,1,G0100013866865~E1729516220050509~  ~1,1700503818,R,2023-03-03 12:26:06
17,1,G0100013866865~P1729503320050509~  ~1,1700503825,R,2023-03-03 12:26:06
17,1,G0100013866865~O0250585920050519~  ~1,1700503831,R,2023-03-03 12:26:06
17,1,G0100013866865~C1817150320050509~  ~1,1700503839,R,2023-03-03 12:26:06
17,1,G0100013866865~N0251002520050519~  ~1,1700503845,R,2023-03-03 12:26:06
17,1,SICC00345B00Z~H1316226220050513~  ~1,1700998224,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~D0207214920050510~  ~1,1700998225,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~T1316245120050513~  ~1,1700998232,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~D1316247920050513~  ~1,1700998238,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~O1316248420050513~  ~1,1700998240,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~S0207242720050510~  ~1,1700998241,R,2023-03-03 16:25:13
17,1,SICC00345B00Z~X1238374220050329~  ~1,1700998247,R,2023-03-03 16:25:13
17,1,SIXX05710B00Z~N1542069420170711~  ~1,1701005166,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~O1832000220170705~  ~1,1701005178,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~31212080420170112~  ~1,1701005203,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~S0803183820170131~  ~1,1701005227,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~91605096820161215~  ~1,1701005257,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~V1306244020161213~  ~1,1701005305,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~O1402571920161028~  ~1,1701005324,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~11942127420170303~  ~1,1701005350,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~D1622168620161026~  ~1,1701005372,R,2023-03-03 16:29:53
17,1,SIXX05710B00Z~G1322429120160825~  ~1,1701005385,R,2023-03-03 16:29:53
17,1,G010003766375X~Z0359388120170616~  ~1,1701021347,R,2023-03-03 16:37:59
17,1,G010003766375X~V0359395420170616~  ~1,1701021352,R,2023-03-03 16:37:59
17,1,G010003766375X~J0359402620170616~  ~1,1701021357,R,2023-03-03 16:37:59
17,1,G010003766375X~L0359416420170616~  ~1,1701021362,R,2023-03-03 16:37:59
17,1,G010003766375X~P0359430320170616~  ~1,1701021367,R,2023-03-03 16:37:59
17,1,G0100035729554~42122009720031027~  ~1,1701024992,R,2023-03-03 16:39:13
17,1,G0100035729554~N2130468020031027~  ~1,1701025003,R,2023-03-03 16:39:13
17,1,G0100035729554~L2136079020031027~  ~1,1701025012,R,2023-03-03 16:39:13
17,1,G0100035729554~Q2138200420031027~  ~1,1701025021,R,2023-03-03 16:39:13
17,1,G0100035729554~22140229420031027~  ~1,1701025030,R,2023-03-03 16:39:13
17,1,G0100035729554~K2144102520031027~  ~1,1701025042,R,2023-03-03 16:39:13
17,1,G0100035729554~K2146044220031027~  ~1,1701025063,R,2023-03-03 16:39:13
17,1,G010002949833R~C1537427820130228~  ~1,1700649031,R,2023-03-03 13:24:37
17,1,G010002949833R~L1537433220130228~  ~1,1700649048,R,2023-03-03 13:24:37
17,1,G010002949833R~Y1537433420130228~  ~1,1700649068,R,2023-03-03 13:24:37
17,1,G010002949833R~F1537433820130228~  ~1,1700649085,R,2023-03-03 13:24:37
17,1,G010002949833R~D1537433620130228~  ~1,1700649135,R,2023-03-03 13:24:37
17,1,G010002949833R~S1537434620130228~  ~1,1700649162,R,2023-03-03 13:24:37
17,1,G010002949833R~N1537434820130228~  ~1,1700649185,R,2023-03-03 13:24:37
17,1,G0100030596453~O1601006120130925~  ~1,1700656117,R,2023-03-03 13:28:40
17,1,G010002720203P~62151568920110922~  ~1,1700657776,R,2023-03-03 13:29:17
17,1,G010002044571X~G1754548320050710~  ~1,1700796020,R,2023-03-03 14:34:19
17,1,G010002044571X~T1754545220050710~  ~1,1700796030,R,2023-03-03 14:34:19
17,1,G0100026961658~11231459220110811~  ~1,1700800559,R,2023-03-03 14:36:29
17,1,G010003105744D~F1447044720020803~  ~1,1700805370,R,2023-03-03 14:39:12
17,1,G010003105744D~01351382120000614~  ~1,1700805377,R,2023-03-03 14:39:12
17,1,G010003105744D~N1222564820050207~  ~1,1700805384,R,2023-03-03 14:39:12
17,1,G010003105744D~71135369820000614~  ~1,1700805391,R,2023-03-03 14:39:12
17,1,G010003105744D~D1422482220020803~  ~1,1700805400,R,2023-03-03 14:39:12
17,1,G010003105744D~O1324271820120525~  ~1,1700805407,R,2023-03-03 14:39:12
17,1,G010003105744D~B1425362520020803~  ~1,1700805414,R,2023-03-03 14:39:12
17,1,G010003105744D~30645063920040824~  ~1,1700805421,R,2023-03-03 14:39:12
17,1,G010003105744D~B1433283320020803~  ~1,1700805429,R,2023-03-03 14:39:12
17,1,G010003105744D~P1726214720000501~  ~1,1700805438,R,2023-03-03 14:39:12
17,1,G010003105744D~B1437373720020803~  ~1,1700805445,R,2023-03-03 14:39:12
17,1,G010003105744D~P1324275820120525~  ~1,1700805456,R,2023-03-03 14:39:12
17,1,G010003105744D~P0956379520020805~  ~1,1700805463,R,2023-03-03 14:39:12
17,1,G010003105744D~E1721522320000501~  ~1,1700805470,R,2023-03-03 14:39:12
17,1,G0100033737094~J2156581620150624~  ~1,1700814151,R,2023-03-03 14:42:27
17,1,G010003123001Q~E2051486820140213~  ~1,1700817322,R,2023-03-03 14:44:00
17,1,G010003123001Q~Y2051487020140213~  ~1,1700817330,R,2023-03-03 14:44:00
17,1,G0100037146315~S0033199620040823~  ~1,1700825051,R,2023-03-03 14:47:41
17,1,G010003538759B~T0754183420160418~  ~1,1700940590,R,2023-03-03 15:49:19
17,1,G010003538759B~F0754183620160418~  ~1,1700940599,R,2023-03-03 15:49:19
17,1,MHXX01954B00Z~F0554588920050616~  ~1,1700942774,R,2023-03-03 15:51:54
17,1,MHXX01954B00Z~W0255321320120802~  ~1,1700942775,R,2023-03-03 15:51:54
17,1,MHXX01954B00Z~D0555008320050616~  ~1,1700942776,R,2023-03-03 15:51:54
17,1,MHXX01954B00Z~W0555006720050616~  ~1,1700942777,R,2023-03-03 15:51:54
17,1,MHXX01954B00Z~00255321520120802~  ~1,1700942778,R,2023-03-03 15:51:54
